PCID,SMILES,Avg_T_half,Sem_T_half,Norm_T_half,Norm_Sem_T_half,Feature,Docking,Close,Loose
70763332,Cc(ccc1c2[nH]c3c(C(C(O)=O)NCC3)n2)c4c1cccn4,73.3,,5.553030303,,"[-3.71938157081604, 0.32158520817756653, -0.1972752809524536, 2.4363389015197754, 3.934614658355713, -1.267389178276062, -1.2659494876861572, 1.4536992311477661, 0.5157557129859924, -0.8883172273635864, -2.894582748413086, -1.1319876909255981, 3.4885590076446533, 0.7189052104949951, -0.233582004904747, -4.150673866271973, 0.4353931248188019, -3.147426128387451, 0.42403140664100647, -0.9071564674377441, -1.9699541330337524, -1.4411873817443848, 0.36747977137565613, -1.5223731994628906, 0.8319884538650513, -0.6196222305297852, -0.001888129860162735, -0.8614301681518555, 0.40309762954711914, -0.11612086743116379, 0.3080516755580902, 0.5894106030464172, -0.7193113565444946, -0.8296732306480408, -0.011858806014060974, -1.1710004806518555, 0.4596542716026306, -0.17429494857788086, 0.03329586982727051, -0.6291689872741699, 0.812154233455658, 0.18656478822231293, -0.640418291091919, -0.002472400665283203, 0.3553546071052551, -0.6426869630813599, 0.01680409163236618, 0.3905380368232727, -0.6095196604728699, 0.3315802812576294, 0.443253755569458, -0.2971339523792267, 0.36799684166908264, 0.7124078273773193, 0.7050829529762268, 0.5680065155029297]",0,1,0
70710307,NC(c1ccc(c2[nH]c3c(C(C(O)=O)NCC3)n2)cc1)=O,18.55555556,0.146986184,1.405723906,0.015202136,"[-1.4471709728240967, 0.36272814869880676, -2.55495023727417, -1.503395915031433, -0.009357757866382599, -1.7956957817077637, -1.4867126941680908, 0.7821139693260193, -2.982811212539673, -2.281252145767212, -3.8641083240509033, -0.1206762045621872, 2.4626970291137695, 0.025563687086105347, 1.6179014444351196, -4.832802772521973, -0.4436587989330292, -0.5311704874038696, -1.4380654096603394, 1.5430070161819458, 0.6839109063148499, -1.5756187438964844, 0.47993192076683044, -0.17148305475711823, 0.73779296875, 1.6656842231750488, -1.298980712890625, -0.37144145369529724, 0.34387901425361633, -0.3460969924926758, 0.10981078445911407, 0.15390664339065552, -0.5766811370849609, -0.4047197103500366, 0.4983557462692261, -0.658592700958252, 0.281805157661438, 0.25736281275749207, 0.08418983221054077, -0.8873846530914307, 0.9104645252227783, 0.07535041868686676, -0.14914047718048096, 0.47365742921829224, 0.5098576545715332, -0.3920084238052368, 0.22828549146652222, 0.08680083602666855, -0.2732192277908325, 0.7110755443572998, 0.07814408838748932, -0.31078577041625977, 0.31921401619911194, 0.6001485586166382, 0.9425262808799744, 0.08525003492832184]",0,1,0
70710840,COc1ccc(c2[nH]c3c(C(C(O)=O)NCC3)n2)cc1,26.27777778,0.529966223,1.990740741,0.042740501,"[-1.3426088094711304, 0.6663108468055725, 0.1422366499900818, 1.2971059083938599, 1.9227800369262695, -0.8698936700820923, -1.3578152656555176, 1.606400728225708, 0.5900528430938721, -2.95255970954895, -3.474870443344116, 0.5059024691581726, 3.599475383758545, 0.4025096893310547, -1.271933913230896, -3.514840602874756, 0.8001012802124023, -1.63765549659729, -1.0442813634872437, 0.0641711875796318, -0.8439739942550659, -2.2551016807556152, -1.0260441303253174, -1.2129724025726318, -0.2799168527126312, 1.2626724243164062, 1.3400778770446777, -2.3672780990600586, 0.4045107364654541, -0.521148681640625, 0.33985424041748047, -0.017058955505490303, -0.42011332511901855, -0.2905481457710266, 0.6117828488349915, -0.7222541570663452, 0.23502174019813538, 0.5121238827705383, 0.16046886146068573, -0.722114086151123, 0.6314619779586792, 0.14128680527210236, -0.28412705659866333, 0.4180317521095276, 0.37445342540740967, -0.4483932554721832, 0.1513957530260086, 0.279253751039505, -0.3465600311756134, 0.7091541886329651, -0.08489169180393219, -0.43342992663383484, 0.3873080909252167, 0.7276071310043335, 0.8332674503326416, -0.05794498324394226]",0,1,0
70731748,COC(Nc1ccc(c2[nH]c3c(C(C(O)=O)NCC3)n2)cc1)=O,31.72222222,0.65499034,2.403198653,0.052680527,"[-0.5087109208106995, 0.453958123922348, 0.31301501393318176, -1.205363154411316, -1.9491157531738281, -3.8278653621673584, -1.7539119720458984, 0.6780832409858704, -1.925727128982544, -1.77944016456604, -1.4617825746536255, 0.8127960562705994, 1.7018847465515137, 1.6080493927001953, -0.41935738921165466, -4.641019344329834, 1.9293899536132812, 0.05209558457136154, -1.844490647315979, 1.057620644569397, 0.3304399847984314, 0.23746785521507263, -1.2302895784378052, 0.07184595614671707, 0.44422152638435364, 1.0184106826782227, 0.775206446647644, -0.7452145218849182, 0.42863839864730835, -0.25809118151664734, 0.10883001983165741, 0.062280893325805664, -0.3911566138267517, -0.5488369464874268, 0.28938835859298706, -0.314202219247818, 0.25797876715660095, 0.0594400092959404, 0.20308393239974976, -0.805621862411499, 0.4866188168525696, 0.14820389449596405, -0.21146082878112793, 0.5323288440704346, 0.40179532766342163, -0.2843683362007141, 0.4485516846179962, 0.15052522718906403, -0.3299333453178406, 0.8853152990341187, -0.17336714267730713, -0.26182883977890015, 0.3538931906223297, 0.6301298141479492, 0.7085051536560059, -0.15070322155952454]",0,1,0
70707214,OC(C1NCCc2c1nc(c3c(F)cccc3)[nH]2)=O,21.44444,0.30932,1.624579,0.026309,"[-1.0862646102905273, -3.23431134223938, 0.21063780784606934, 1.7401541471481323, -1.2654837369918823, -1.4138439893722534, 0.7152444124221802, -0.025762595236301422, -3.2752959728240967, -1.9795852899551392, 0.5953519940376282, 1.08527672290802, 1.792468786239624, 1.43912672996521, 0.7170265316963196, -2.4997549057006836, -1.309999942779541, 1.219295859336853, -0.17578451335430145, 2.3157997131347656, 0.15202972292900085, -1.9859193563461304, -3.009000301361084, -0.6182603240013123, 0.4752747118473053, -0.5018805861473083, -0.4323035776615143, -3.6381123065948486, 0.5992093086242676, -0.34530580043792725, 0.3684658110141754, 0.6557305455207825, -0.48324525356292725, -0.799163281917572, 0.10907070338726044, -0.6952170133590698, 0.058914802968502045, -0.05460119992494583, 0.3805491626262665, -0.6846058368682861, 0.3937752842903137, 0.59734046459198, -0.24431762099266052, -0.1865513175725937, 0.062436528503894806, -0.1857331097126007, 0.6149472594261169, 0.31359991431236267, -0.18978312611579895, 0.6778929233551025, -0.0038939565420150757, -0.5847697854042053, 0.200715571641922, 1.0140992403030396, 0.6551070213317871, 0.19383719563484192]",0,1,0
70761744,OC(C1NCCc2c1nc(c3cc(F)cc(F)c3)[nH]2)=O,28.16666667,0.5,2.133838384,0.041007392,"[-1.1357167959213257, -3.928628444671631, 0.7135078310966492, 1.0508095026016235, -0.9078564047813416, -1.634656548500061, 0.07375040650367737, -1.0626237392425537, -3.2569503784179688, -1.9060543775558472, 0.5937219262123108, 0.5435026288032532, 1.4159046411514282, 1.5085508823394775, 1.7823230028152466, -3.447909116744995, -1.2643038034439087, 1.1451374292373657, -0.026772666722536087, 2.769078254699707, -0.19600316882133484, -2.488886833190918, -3.040276527404785, -0.82920241355896, 1.265890121459961, -1.089185118675232, -0.05150941386818886, -3.642446756362915, 0.34879735112190247, -1.0537841320037842, 0.27669966220855713, 0.1533665806055069, -0.12717759609222412, -0.33816906809806824, -0.22192449867725372, -0.1698911190032959, -0.26848816871643066, 0.5088834762573242, 0.4973487854003906, -0.4074217677116394, 0.39257097244262695, -0.17728446424007416, 0.14753159880638123, 0.15732000768184662, 0.46157240867614746, 0.0291890949010849, 0.06370776891708374, 0.33603349328041077, -0.4315367639064789, 0.8233574628829956, 0.09707945585250854, -0.06486669927835464, 0.014026693999767303, 0.01620853692293167, 0.835065484046936, 0.16391046345233917]",0,1,0
60175792,OC12CCCCC1CN(CC2)C(=O)C1(CCCCC1)n1cnnn1,17.16666667,0.166666667,1.045685279,0.035419534,"[2.258986473083496, 0.8723464608192444, 1.667633295059204, 2.898066282272339, 2.1840271949768066, 2.1910903453826904, 3.972954511642456, 1.1071768999099731, -0.7998324036598206, 1.9754153490066528, -0.1566901057958603, 3.474487066268921, 4.134821891784668, -0.36821651458740234, 0.7566394209861755, -2.788013458251953, 2.3274085521698, -1.0361833572387695, -0.8167244791984558, -1.0943095684051514, 0.7986140847206116, 0.054751694202423096, -4.636197566986084, -0.20933519303798676, 0.8022964000701904, -0.1555856615304947, -0.4147891104221344, 1.9340482950210571, 0.048179227858781815, -0.6486281156539917, -0.09576761722564697, 0.2090097814798355, 0.5638788938522339, -0.49915021657943726, 0.3069283664226532, 0.48132219910621643, 0.030124343931674957, -0.3121418058872223, -0.2372123748064041, -0.31282782554626465, 0.3068082928657532, 0.31982800364494324, -0.12342261523008347, 0.17989633977413177, -0.24357375502586365, -0.5451558828353882, 0.05614650994539261, 0.0408773198723793, -0.41909778118133545, 0.27359405159950256, 0.14070944488048553, -0.13176050782203674, -0.03915468603372574, -0.0474102720618248, -0.052974384278059006, -0.1654336154460907]",1,0,0
102553540,Cl.NC(CNS(=O)(=O)c1cccc2ncccc12)c1ccccc1,17.16666667,0.666666667,1.045685279,0.052920473,"[0.05878157168626785, 2.144068717956543, -1.4354134798049927, -2.862257480621338, -0.7510887980461121, -2.7718281745910645, -0.4282417595386505, 1.5248876810073853, -0.20627611875534058, 0.04154588282108307, -2.8678011894226074, -0.9810008406639099, 0.1028362363576889, 0.15197184681892395, -0.5289508700370789, 1.9751828908920288, -1.0244349241256714, 3.4579358100891113, 0.15346620976924896, 4.150793075561523, -0.4778745472431183, -0.6781296133995056, -2.8068466186523438, -2.1589441299438477, 0.8714544773101807, -0.5314025282859802, -0.41363921761512756, -0.7979192733764648, -0.009933974593877792, 0.04160841554403305, 0.23230242729187012, -0.18130488693714142, 0.5099589228630066, -0.7681406140327454, -0.07892180979251862, -0.1587720811367035, 0.2298033982515335, 0.11208008974790573, -0.24747014045715332, -0.05559348315000534, -0.07344186305999756, 0.15117040276527405, -0.5041975975036621, 0.2473832666873932, 0.48566076159477234, -0.24579210579395294, 0.32258152961730957, 0.21548712253570557, -0.4128432273864746, -0.12218528985977173, 0.4296577572822571, 0.027597561478614807, 0.15071740746498108, -0.17514193058013916, -0.18022839725017548, 0.842980146408081]",1,0,0
1991947,Fc1ccccc1\C=c1/sc2nnc(-c3ccccc3)n2c1=O,16.5,0.666666667,1.005076142,0.052085297,"[-4.298144340515137, -0.5395566821098328, -1.1496858596801758, 1.0905803442001343, 2.5065512657165527, 0.6612205505371094, -0.7176433801651001, 1.880398154258728, 1.594222903251648, -0.8729695081710815, 0.29247206449508667, 0.47709113359451294, -4.641782760620117, -0.11441639065742493, 0.2979506850242615, 1.8053642511367798, 2.7238194942474365, 0.7309781908988953, 0.3222696781158447, 2.337691068649292, 0.8218989968299866, -0.2407945692539215, -2.779902219772339, -0.8965258002281189, -2.5650761127471924, -0.6111418008804321, 1.4825681447982788, -1.7940007448196411, -0.6118518710136414, -0.5044571757316589, -0.2901143729686737, 0.27736619114875793, 3.763406753540039, -0.7562275528907776, 0.02024705708026886, 0.27276375889778137, 0.17084752023220062, 0.05876760929822922, 0.026111289858818054, -0.07017337530851364, -0.5936168432235718, 0.3911106586456299, -0.3655262589454651, 0.0871237963438034, 0.2370082139968872, -0.4362095594406128, 0.30280163884162903, 0.24084214866161346, 0.22938522696495056, -0.17037980258464813, 0.014747146517038345, 0.6938884854316711, 0.07560872286558151, 0.15900522470474243, -0.08664442598819733, 0.5194604992866516]",1,0,0
4798149,Cn1c2ncc(cc2c(=O)n(C)c1=O)C(=O)c1cc(Cl)ccc1O,17.25,0.083333333,1.050761421,0.034473877,"[-1.4910838603973389, -1.7686855792999268, -1.1966594457626343, -2.0746641159057617, -1.393134355545044, -2.130880117416382, -4.863276481628418, 0.5951037406921387, 1.019951343536377, 2.1468241214752197, -0.9881889820098877, 3.51332426071167, 0.17625217139720917, 0.022854626178741455, 3.481236696243286, -5.031611442565918, -2.1586484909057617, 0.5686798691749573, 0.23306824266910553, -0.6500551700592041, 0.17545631527900696, -3.1585731506347656, 0.20181123912334442, 0.7914045453071594, 1.7213259935379028, 1.662776231765747, 0.6395401954650879, -0.17831972241401672, 0.22321154177188873, -0.7063154578208923, 0.2956906259059906, 0.13459523022174835, -0.5355821847915649, -0.4869113862514496, -0.0802798718214035, 1.0375858545303345, -0.5572348237037659, -0.3361486792564392, 0.8065222501754761, -0.46274152398109436, -0.12577727437019348, 0.3115900754928589, -0.20355330407619476, 0.8358011841773987, -0.8378052711486816, -0.5631280541419983, 0.755291759967804, 0.05770420283079147, 0.08059138059616089, -0.7337062358856201, -0.31221526861190796, -0.21248427033424377, 0.05548321455717087, 0.08297000080347061, 0.39387962222099304, 0.14697420597076416]",1,0,0
2816449,O=c1[nH]c-2c(COc3ccccc-23)c(-c2cccnc2)c1C#N,18.5,0.166666667,1.126903553,0.03795207,"[-3.518082857131958, -3.680081605911255, 1.7969297170639038, 1.7081729173660278, 2.8719892501831055, -0.42516401410102844, -2.841054916381836, 3.3624765872955322, 2.75486159324646, -0.5046228766441345, -0.4218103289604187, 2.772285223007202, 0.28029364347457886, -2.697728157043457, 2.638336420059204, 0.02247108519077301, 0.3576059639453888, -0.9347619414329529, 0.05562744662165642, 1.060754418373108, -0.06276301294565201, -1.4868603944778442, -0.33426737785339355, -0.7805129885673523, 0.3930639326572418, -0.5768164396286011, -5.289529800415039, -0.16302257776260376, -0.17447108030319214, -0.23702847957611084, 0.4041481018066406, 0.5665445327758789, 0.17467069625854492, -0.7945802211761475, -0.15002204477787018, 0.2732137143611908, -0.7125101685523987, -0.30681532621383667, 0.535057544708252, -0.7670691013336182, -0.09486176073551178, -0.21870310604572296, -0.608109176158905, 0.6638159155845642, -0.19775354862213135, -0.7916300892829895, -0.09828057140111923, 0.5611899495124817, -0.4259599447250366, -0.05820918083190918, 0.5263690948486328, 0.16805756092071533, 0.07383766025304794, 0.4055967330932617, -0.7379201650619507, 0.03502956032752991]",1,0,0
16418876,O=C1\C(NS(=O)(=O)c2ccccc12)=C\c1ccc2OCOc2c1,18.16666667,0.333333333,1.172043011,0.022992578,"[-4.796988487243652, -1.0302271842956543, -0.13898539543151855, 0.7448480725288391, 3.049532413482666, 0.16675981879234314, -3.195207118988037, 1.6541013717651367, 1.6839680671691895, -0.10342507064342499, 1.2268421649932861, 2.5076687335968018, 0.20451633632183075, -1.8514374494552612, 2.0968520641326904, -2.583049774169922, -1.1974786520004272, 0.3000746965408325, -0.3584235608577728, 2.1565065383911133, 2.2393534183502197, -1.2888020277023315, -0.4983813762664795, -0.44224002957344055, -4.2934956550598145, -0.017557235434651375, 1.5681986808776855, -0.9594395160675049, -1.2541548013687134, -0.907861053943634, 0.17949777841567993, -0.12004534900188446, 5.866293430328369, -0.17350773513317108, 0.07197427749633789, 0.20350393652915955, 0.10913325101137161, 0.018189840018749237, 0.005578577518463135, -0.16476574540138245, -0.3002327084541321, 0.07061858475208282, -0.4930300712585449, 0.23702792823314667, 0.5266041159629822, -0.11396528780460358, -0.12451022118330002, -0.3045750558376312, -0.13317957520484924, 0.8057777881622314, 0.24804411828517914, 1.3056548833847046, -0.25116780400276184, -0.031550146639347076, -0.243280827999115, -0.03426596522331238]",1,0,0
50970493,O=C1CNC(=O)C2CN(Cc3ccc-4c(Cc5ccccc-45)c3)CCN12,18.33333333,0.166666667,1.182795699,0.013528399,"[-4.404294490814209, -2.344524383544922, 2.116565227508545, -1.1706854104995728, 2.865238666534424, 0.8960455060005188, 0.08046093583106995, 1.4315457344055176, -3.194232702255249, 0.7712282538414001, 3.645148277282715, 0.40000951290130615, 3.129603624343872, 1.4672534465789795, 6.066185474395752, -2.07183837890625, -1.3677197694778442, -1.1179298162460327, 2.3804128170013428, -0.46720993518829346, 0.6224718689918518, -2.8832149505615234, 0.03691995143890381, -0.2443828135728836, -3.8170125484466553, 2.30153489112854, 1.4172840118408203, 1.0081830024719238, 0.30062800645828247, -0.8939027190208435, -0.03925585746765137, 0.7974265217781067, -0.378587543964386, -0.12477275729179382, 0.6875203847885132, 0.49715569615364075, -0.005089074373245239, 0.3365878760814667, -0.04444621503353119, -0.4087613821029663, 0.2969329357147217, 0.44438105821609497, -0.46704185009002686, 0.38070935010910034, 0.4408775568008423, -0.5488342046737671, 0.21932649612426758, -0.1272912174463272, -0.12441276013851166, -0.03153751790523529, 0.08277881145477295, -0.2666853666305542, -0.1978493630886078, 0.5126444697380066, 0.2867599129676819, -0.14768818020820618]",1,0,0
5072672,Cc1ccccc1N1C(C=O)C(N2C(=O)c3ccccc3C2=O)C1=O,15.25,0.416666667,0.983870968,0.027735546,"[-0.22094804048538208, -3.4361677169799805, -1.6366368532180786, -1.1132925748825073, 2.708871841430664, 1.0328800678253174, -3.2994132041931152, 6.796121120452881, 2.368678331375122, 2.6098554134368896, 1.2392961978912354, 1.7772539854049683, 0.7936406135559082, -0.8203306198120117, 1.534697413444519, 0.5804595351219177, 0.21280544996261597, -1.3459709882736206, 1.7071565389633179, 2.2001657485961914, -0.8396771550178528, 2.230617046356201, 0.1667066216468811, 0.7005361914634705, -1.3466439247131348, 1.1988872289657593, 0.33650973439216614, 1.344733476638794, 0.26745134592056274, -0.668209433555603, -0.13277047872543335, 0.37979361414909363, 0.1434919834136963, -0.2567751705646515, 0.4018176794052124, 0.12149784713983536, 0.007919445633888245, 0.007879145443439484, -0.17519664764404297, -0.48793837428092957, 0.07147932797670364, 0.5646409392356873, -0.17312021553516388, -0.15335817635059357, 0.6755242943763733, -0.5468248128890991, 0.17980021238327026, -0.03352832794189453, 0.8673840761184692, 0.15428802371025085, 0.20379923284053802, -0.1300547569990158, -0.30041980743408203, 0.1250832974910736, -0.2191605567932129, 0.29481902718544006]",1,0,0
